molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x148ff0fcab80>,Cc1cccnc1CN1CCC2(CC1)CC(NCc1ccccc1O)C2,0.8635600699529163,2.9329990219214803,3.6300200000000027,48.39,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff0fdf2e0>,COc1cc(N2CCN(C(C)C)C2=O)ccc1N=c1nc(Oc2cccc3c2c(=O)[nH]c(=O)n3C)c(Cl)c[nH]1,0.37699511003926217,3.471375794353987,3.287000000000001,137.91,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff0fc3be0>,Cc1ccc(S(=O)(=O)Nc2ccccc2-c2ccc(N=c3nc(-c4ccccc4)cc[nH]3)cc2)cc1,0.300879291464545,2.594838867705061,6.085320000000006,87.21000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff103adc0>,C[n+]1c2ccc(Cl)cc2cc2cc(C(=O)NCc3cccnc3)ccc21,0.4448795437887406,2.4264448740790456,3.7959000000000023,45.87,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff0fc1640>,COc1cc2cc(C3Cc4cc(OC)c(OC5CCOC5)c(OC)c4CN3C(=O)Cc3ccc(F)c(C#N)c3)oc2cc1OC,0.2401397299840973,3.988564929747218,5.514380000000006,112.62,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1070e80>,COc1ccc(NC(=O)NCC2OC(n3ccc(=O)[nH]c3=O)CC2O)cc1,0.5808937968560784,3.2960110510451592,0.01529999999999998,134.67999999999998,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff101b520>,CC(C)(C)C1CCCc2oc(=O)ccc21,0.6525584652823446,3.2552624561397856,3.105800000000002,30.21,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff10701c0>,CS(=O)(=O)OC1COC(CCN2CCC(CCC3(c4ccc(F)cc4)OCC(c4ccc(F)cc4)O3)CC2)C1,0.37876199303123725,4.2277033149761145,4.921700000000004,74.30000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff10ac6a0>,Cc1cc(-c2n[nH]c3cc(=NC(=O)NCc4cn(C)c5ccccc45)[nH]cc23)ccn1,0.4227583483834214,3.2092883189870127,3.563620000000002,103.74999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff108d460>,CSSc1nc(=N)c2c([N+](=O)[O-])cc(=O)[nH]c2[nH]1,0.33388843973089377,3.9028964307014906,1.0089699999999997,128.52999999999997,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff10871c0>,CCCCn1nc(-c2ccccc2)cc(C(=O)O)c1=O,0.9067934977033256,1.907024861325505,2.4086,72.19,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff10c0340>,Cc1nn(C)c(C)c1S(=O)(=O)NC1CCC(n2ccnn2)C1,0.8931315315130597,3.565035258425331,0.700539999999999,94.7,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff108dd00>,Cc1cc(C)[nH]c(=NC(=O)c2ccc(Oc3ccnc(-c4ccc(CN5CCN(C)CC5)cc4)c3)cc2)c1,0.3987680877987455,2.8074502326210897,4.974340000000005,73.82,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1134fa0>,Cc1cc(CN2CCC(n3nc(C)nc3-c3ccccn3)CC2)[nH]n1,0.7915657958700519,2.857677790444292,2.5171400000000004,75.52000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff11385e0>,Cc1c[nH]c2c(=NCc3ccc(F)cc3)[nH]c(=NC3CCCC3)[nH]c12,0.6556292510415819,3.4235454406023536,3.2158200000000017,72.09,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1120a60>,CCc1nc(CN2CCOC(Cn3cccn3)C2)cs1,0.8426969102813703,3.0359252548375233,1.8029999999999995,43.18000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1114d00>,COc1ccc(C(=O)Nc2ccc(NC(=O)c3oc4ccc(Cl)cc4c3C)cc2)cc1Br,0.3122198837527354,2.0991263577805537,6.670320000000004,80.57000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1168ac0>,CSc1ccc(C(N)=O)cc1,0.6782941873355213,1.676071105527999,1.5074,43.09,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff11555e0>,CC(=NNC(N)=S)c1cccc(C(=O)Nc2ccc(C(=O)O)cc2)n1,0.36307499220992334,2.271581670959252,1.5893000000000002,129.7,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff11b6700>,CC(C)(C)n1cc2c(n1)C(=O)c1c(Cl)cccc1C2=O,0.6386604859686544,2.701882462058105,3.0669000000000013,51.96,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1161400>,COc1cccc(C=CC(=O)N=c2[nH]nc(-c3ccc(N(C)C)cc3)o2)c1,0.7039692663776689,2.784619668131729,2.8850000000000007,83.72,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff11ec400>,COC=C(C(=O)OC)c1ccccc1COc1cc(C)ccc1C,0.45639636318310345,2.2353379704653342,4.042740000000003,44.760000000000005,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff11b0d60>,Cc1nc(-c2ccc(C(=O)N3CCCCCC3COc3ccc4c(c3)CCC4CC(=O)O)c(F)c2)sc1CCO,0.34167604785008193,3.5847677551665136,5.760720000000007,99.96000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff11d93a0>,CN1CCN(C2CC2c2ccccc2)CC1,0.7434384643242348,2.746956628364428,1.7899000000000003,6.48,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff11cde80>,CCOc1ccc([S+]([O-])c2ccc(C(=O)Nc3ccccc3C(=O)O)c(F)c2)cc1,0.5466787325522462,3.1326677629982083,4.341600000000002,98.69000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff11c62e0>,CC(C)CCCC(C)C1CCC2CC1(C)CCC1C2(C)CCC2C(C)(C)C(OC3OC(CO)C(O)C(O)C3O)CCC21C,0.22937063554782824,5.792783457951826,6.709100000000011,99.38000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1239040>,Cn1nc(C(C)(C)C)sc1=Nc1ccc(S(N)(=O)=O)cc1,0.9096560527052799,2.730998840212388,1.6589000000000003,90.34,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff11bf5e0>,C=C(C)c1cc2c(O)n(CCCN3CCN(c4cccc(Cl)c4Cl)CC3)c(O)c2cc1O,0.4499325553216753,2.8701119584719947,5.310300000000005,72.10000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff122a220>,Cc1c(Sc2ccc3ccccc3c2)c(=O)ccn1-c1ccc(C(=O)NCCCN2CCOCC2)cc1,0.339648266656928,2.6480289959017487,4.9024200000000056,63.57000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff120fac0>,CC(C)(C)c1ccc(OC(=O)NCCC(=O)OCC(=O)NC2CCCC2)cc1,0.6980757769615895,2.1562093198105927,3.0646000000000013,93.72999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1219160>,CN(CCCc1ccccc1)C(=O)C1C2CCC(O2)C1C(=O)Nc1ccc2ccccc2c1,0.5788555105982679,4.083616923321371,4.663100000000004,58.64,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff120ce20>,CC1CCC(=NN=c2[nH]ncc3ccccc23)c2ncc(C(=O)O)c(=O)n21,0.666224627361765,3.72063782396617,1.4775999999999998,125.59,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff11ff400>,CC(=O)OCCOn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(=N)[nH]cnc21,0.3608237965961497,2.931911168016706,2.68987,115.11,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1264880>,COc1ccccc1C(=O)NCCc1c(C)nc2c(C)cc(C)nn12,0.776400379382946,2.351880906506313,2.6356600000000006,68.52,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff12676a0>,C#Cc1cccc(N(C(=O)c2cc(OC)c(OCC)c(OCC)c2)C(C)C(O)CN(CCOC)CCOC)c1,0.30419443769153404,3.711153718437716,3.464900000000002,89.93,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff12b79a0>,C=C(CN1C(=O)SC(=Cc2cccc(Cl)c2)C1=O)C1C=C2C(CC1)CC(=O)C2C,0.47029893736182454,4.138725764214644,5.494000000000003,54.45,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff12ec280>,Cc1ccc(C(=O)Cn2c(-c3ccccc3)cc3ccccc32)s1,0.44864217160662767,2.0846945622317765,5.561120000000003,22.0,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff12e6040>,CC1(C)C2c3ccc(O)cc3CC1(O)CCN2CCc1ccccc1,0.8975265705986466,4.172630572106716,3.6951000000000027,43.7,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff12e0040>,COC(=O)C(OCc1noc(-c2ccccc2F)n1)c1ccccc1,0.6399580753472833,2.716329307096,3.3066000000000013,74.45,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff13251c0>,COc1cc(C2Oc3c(O)cccc3CC2O)cc(OC)c1OCC#CN,0.5433072054471909,3.632191221409376,1.7448999999999992,103.4,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff13199a0>,CCN1CCN(CCNC(=O)N2CC3CC(C2)c2c3ccc(=O)n2C)CC1,0.8405882873975226,4.109604401481282,0.6189000000000018,60.82,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1314e20>,COc1nc(N(C)c2ccccc2)ncc1C(=O)NCCc1ccccc1,0.6989115568261671,2.164275665980032,3.225600000000002,67.35,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff130f340>,Cc1cccc(OCC(=O)N(Cc2cccs2)C2CCS(=O)(=O)C2)c1,0.7740358571267086,2.755855282177258,2.6512200000000012,63.68,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1379d60>,COc1ccc(C23SCC(=O)N2CCN3C(=O)Nc2cccc(C)c2Cl)cc1,0.822494948683416,3.371753848298672,3.8904200000000024,61.88,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff12b4520>,COc1c(C(=O)OCc2ccccc2)sc(NC(=O)c2c(F)cccc2F)c1C(=O)OCc1ccccc1,0.26346890212314666,2.419384684835542,6.001200000000004,90.92999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff13b9e80>,Cn1nc(-c2ccc([N+](=O)[O-])cc2)nc1-c1ccccc1Cl,0.545336958379513,2.075831297633407,3.710700000000002,73.85,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff13501c0>,CN=c1[nH]c2cc(-n3nc(C)cc3C)n(Cc3ccccc3)c2c(=O)n1C,0.6057543328180668,3.1218071359270905,2.0494399999999997,72.9,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff139b040>,CC(C)=CCNC(=O)C1CCN(Cc2nc(-c3cccs3)no2)CC1,0.8017033324514713,2.480741620792026,3.092500000000002,71.26,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff139fe80>,COc1cc(CCn2ccn(CC(=O)Nc3cc(OC)c(OC)c(OC)c3)c(=O)c2=O)cc(OC)c1OC,0.3501316477876313,2.569640142711,1.9429999999999998,128.48000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1ba12e0>,CC1CCCN(S(=O)(=O)c2cc(C#N)c(SCc3cccc(Cl)c3Cl)nc2OC2CCCC2)C1,0.3838404334134616,3.341913490265453,6.294380000000006,83.29,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1b86280>,Cc1c[nH]c2[nH]c(N3CCCC(C(=O)NCc4ccc(F)c(Cl)c4)C3)nc(=N)c12,0.5255461851392519,3.423932532778296,3.0041900000000012,100.66,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1bcde20>,COc1ccc(-c2nc(-c3c(C)cc(C)cc3C)no2)c(OC)c1,0.7140289037153631,2.1548360186857707,4.346060000000003,57.38000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1bd0280>,Cn1ncc(CN2CC(N3CC(NC(=O)c4c(F)cccc4Cl)C3)C2)c1C1CCNC1,0.7051259146542983,3.361350010596028,1.5879000000000003,65.43,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1bbf3a0>,CNC1CC(N(C)C(=O)c2ccccc2F)CCC1NC(=O)CCCn1c(O)c2c(c1O)CCCC2,0.4457595277630651,3.871610471408645,3.0949000000000018,106.83000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1c14760>,COc1ccc(-c2cc3c(n2C2CC2)C(=O)N(C2CCCC2)C3=O)c(OC)c1,0.7345775404646233,2.640992939015147,4.0458000000000025,60.769999999999996,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1c11580>,COc1cc(C2c3cc4c(cc3C(Nc3cccc5ccccc35)C3COC(=O)C23)OCO4)cc(OC)c1O,0.33559962048869857,3.862677662199687,5.379200000000006,95.48000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1c4e100>,CCN(CC)CCOC1CC2(O)CCCCc3ccc(O)c(CN4CCOCC4)c3C2(C)CC1O,0.5166853370619835,4.275355047814026,2.8213000000000013,85.63000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1c3f9a0>,Cc1cccc(OCC2c3ccccc3CCN2C(=O)C(N)Cc2ccccc2)c1,0.6786082254753808,2.834804258105999,4.069820000000002,55.56,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1c41a60>,CCC(CN1CCCC1)OC(=O)c1ccccc1Cl,0.775188023939705,2.4834750913669534,3.3712000000000026,29.54,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1c8ae80>,Cc1cc(C)n(Cc2ccccc2)c(=S)c1C#N,0.7635136858376556,2.2384449644534534,3.7544100000000036,28.72,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1cfb640>,CCCc1nc2[nH]c(SCC(=O)N3CCSCC3)nc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2cccs2)cc1,0.18754027052217362,3.172886288713097,4.635100000000004,147.11999999999998,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1cc7220>,COC(=O)CSc1nc(C)cc(C)n1,0.4299353356565928,2.0935931362994253,1.3585399999999999,52.08,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1d39b20>,CC(C)CC(NC(=O)OC(C)(C)C)c1nnnn1C1CCCCCC1,0.8047486742869672,2.9359094910424908,4.1803000000000035,81.93,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1d32640>,COC(=O)c1c(CN2CCN(c3ccccc3)CC2)noc1C,0.8053542209351594,2.104511800945863,2.0918200000000002,58.81,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1cbfca0>,CC1C2Cc3ccc(O)cc3C1(C)CCN2C,0.7414676389159356,4.16632670320928,2.5462000000000007,23.47,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1d1a520>,Cc1cccc(C)c1NC(=O)CNc1ccc(OCCOc2ccccc2)cc1,0.5148296045677836,1.862073712730016,4.811840000000004,59.59,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1d1cb20>,CC(C)NC(=O)C=Cc1ccc(C(=O)NCC2(c3ccc(F)cc3)CCCC2)cc1,0.6577783392211984,2.3366374716522174,4.605300000000004,58.2,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1d17ac0>,COc1ccc(-c2ccc(F)cc2)nc1-c1cc(-c2ccc(F)cc2)n[nH]c1=N,0.5359479023542627,2.531521826062468,4.571970000000003,74.65,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1d6dbe0>,Cc1ccccc1NC(=O)Nc1ccc(NC(=O)c2cccs2)cc1,0.6220630514930509,1.7347820054074106,4.952820000000003,70.23,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1d6d940>,CCc1nnc(SCc2cc(=O)[nH]c3ccccc23)n1-c1ccc(F)cc1,0.5295649831575067,2.2596934174593226,4.102600000000003,63.57,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1d41e80>,Cc1cc(C)nc(SCC(=O)N2CCN(c3ccccc3)CC2)n1,0.6311908395653956,1.9991545431204525,2.534340000000001,49.330000000000005,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1d74400>,COc1ccc2[nH]cc(CCN3CCc4c([nH]c5ncccc45)C3c3ccccc3C(=O)O)c2c1,0.3295151229963961,3.1502320658353833,4.941200000000004,94.24,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1dbcbe0>,Cn1c(CC(=O)O)ccc1C(=O)c1ccccc1,0.8339827586314794,2.0865194259919146,1.8832000000000002,59.300000000000004,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1db0b20>,COc1cc2c(cc1OC)C(=O)N1N=C(c3ccc(N(C)C)cc3)OC1(O)C2,0.866975446013489,3.3584573611441506,1.8062,83.83000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1d94b80>,CC1(CNC(=O)c2c[nH]n3c(=O)cc(-c4ccc(O)cc4)nc23)CCC1,0.6707852818022199,2.6786465600642924,2.3152,99.49000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1d885e0>,CC(=CCn1c(SCc2ccccc2)nc2sc3c(c2c1=O)CCCC3)CCC(=O)O,0.27871324263567526,2.5529481288400806,5.440200000000004,72.19,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1df77c0>,CC12CC(c3ccsc3)OC(=S)N(c3ccccc3)C1C(=O)OC2c1ccc(F)cc1,0.36947425458442024,4.014449033720204,5.813100000000005,38.769999999999996,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1dea640>,COCCCNC(=O)c1c(CO)oc2ncn(Cc3ccccc3)c(=O)c12,0.5781824201771059,2.5582800077920673,1.2963999999999993,106.59,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1de7280>,CN1C(=O)c2ccc(C#N)cc2NC1=C1NC(c2ccccc2)CS1,0.8278636628574992,3.4208446917113857,3.260080000000001,68.16,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1ded040>,CC1=CCC2C(C1)c1c(O)cc(CCC(=O)CC(C)=C(C)C=CC=CC(=O)O)cc1OC2(C)C,0.26312671296953066,4.19207603071972,6.428300000000007,83.83,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1e2f1c0>,CN(C)CCCOc1ccccc1C=CC(=O)Nc1cccc(Cl)c1,0.5640070681466408,2.003138776805029,4.322400000000004,41.57,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1de5d00>,CCn1[nH]ccc1=NC(=O)CCCC(=O)N1CCC(O)(Cc2ccc(-c3ccncc3)cc2)CC1,0.5224615480825399,3.1170248015555106,3.0919000000000008,103.58,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1e7b880>,Cc1n[nH]c(=NC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)s1,0.8513996794026866,2.800565383175538,0.5416200000000002,104.72,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1e18ee0>,CCOc1cccc(CCNCCCOc2ccccc2)c1,0.6787892321080311,1.702257084997406,3.6865000000000023,30.49,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1e4f760>,CC(C)(C)c1nn(CCC#N)c2nc3ccccc3nc12,0.7221353646429245,2.586201638685102,3.1906800000000013,67.39,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1e67a60>,Cc1c(-c2nc(=N)nc(C(F)(F)F)[nH]2)c(=O)n(C)c2ncnn12,0.6535011307049028,3.5756060260755707,0.019789999999999808,117.61000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1e3f820>,COc1ccc(S(=O)(=O)Oc2ccc(Cl)c3c2CCN(Cc2ccccc2)C3=O)cc1C,0.49020317197764457,2.4054771270113218,4.623220000000004,72.91000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1e3dd00>,COc1ccc(C(=O)c2c(C)[nH]c3nc(-c4cncnc4)c(-c4cccnc4)nc23)c(OC)c1,0.3839734738801587,2.8287325837887938,4.033520000000002,115.77000000000001,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1e97e20>,Cc1ccc(-c2cc(C(=O)NC3CCCC(C)C3C)c3ccccc3n2)cc1,0.6344829512664956,2.9129725326552265,5.764720000000006,41.99,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1ea1400>,COc1cc(Nc2cnc(C#N)nc2)cc(OC)c1,0.9019341847633732,2.357679712755287,2.1090799999999996,80.06,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1f30100>,Cc1ccc(C(=O)O)c2sc(=Nc3cccc(CN4CCCC4)c3)[nH]c12,0.7304391883816798,2.793283027925199,4.064220000000002,68.69,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1f0a220>,COC(=O)CCC(=O)Nc1ccc(C)nc1N1CCCC1,0.8386892100859146,2.078193294486928,1.8819199999999998,71.53,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1f64880>,Cc1ccc(N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)cc1,0.6267670630386203,1.8846739712949798,4.865820000000005,23.55,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1ee81c0>,CC(N=c1[nH]c(-n2cccn2)nc(=NCCCc2ccccc2)[nH]1)C(=O)OC(C)(C)C,0.4473395156595463,3.8598492570392384,2.0878999999999994,113.30999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1f49b80>,CCOc1ccc(C=CC(=O)c2cc3c(cc2O)OC(C)(C)C2CC=CC32)cc1,0.4149929070841333,3.509368084716556,5.517700000000005,55.760000000000005,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1face80>,CCC(NC(=O)c1cn[nH]c1)c1nc2cc(C)ccc2cc1N1CCN(CC)CC1,0.6568903080162595,3.16044168326399,3.289320000000002,77.14999999999999,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1f93fa0>,COc1cc(C)ccc1Oc1ncccc1C(=NO)NCc1ccco1,0.3038839580479692,2.5359254894636614,3.7095200000000013,89.11,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1f8db80>,COc1cc(OC)c(NC(=O)CCC2CCOC2=O)c(OC)c1,0.772781109950749,2.8079252958162684,1.9941999999999998,83.09000000000002,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1ff8880>,Cc1c(-c2cccc(Cl)c2)c2ccccc2c(=O)n1CC(=O)N(C)C,0.7190392891903877,2.1161294970462077,3.7185200000000034,42.31,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1ff3400>,Cc1c(Cc2cccc(F)c2F)c(=O)oc2c(C)c(O)ccc12,0.7274750161854067,2.372484827918889,3.984440000000003,50.44,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1f959a0>,CC(C)(OC(=O)c1ccco1)C(=O)Nc1cc(Sc2ccccc2)cc([N+](=O)[O-])c1,0.3243382540022743,2.6018438129579717,4.913100000000004,111.68,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1fdd280>,COc1cccc(C(=O)Oc2ccc(C=CC(=O)c3ccc(OC)c(OC)c3)cc2OC)c1,0.20060427405803924,2.1019398047033295,4.836300000000005,80.29,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff1fcaee0>,COc1ccc2c(c1)C1(CCSC(=N)N1)c1cc(NC(=O)c3ccc(OC)c(OC)c3)ccc1O2,0.46288165996857766,3.7257749738588135,4.975270000000004,101.9,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff203b400>,CC1(Cn2c(=O)[nH]c3ccccc32)CC(c2ccc3c(c2)OCO3)=NO1,0.7868416790004422,3.25597183163808,2.6416000000000004,77.84,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff20726a0>,Cc1ccc(NC(=O)Cn2nnc(-c3ccc(C(F)(F)F)cc3)n2)cc1Cl,0.7253899679015875,2.158651500299559,3.9594200000000024,72.7,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff2041340>,Cn1c(-c2csc(-c3ccc(F)cc3)c2)n[nH]c1=S,0.7236903413184292,2.5136181742937467,4.012290000000002,33.61,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff20437c0>,Cc1ccc(CCN)cn1,0.6554391002795539,1.9495677183238662,0.8912199999999999,38.91,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff20a5820>,CCN=c1[nH]cnc2c1ncn2C1OC(COS(N)(=O)=O)C(O)C1O,0.4440395351241855,4.449674586661965,-2.4806999999999975,177.93999999999997,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff20ad880>,COc1cccc(CCC(=O)N2CCCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(CCCN=C(N)N)C(=O)NC2CCCCC2)c1,0.10304236646400189,3.6471631160120817,2.7237000000000053,181.24,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff2089760>,COc1ccc(Oc2ncnc3sc(-c4ccccc4)cc23)cc1,0.5169684586608783,2.0507625981395314,5.159200000000004,44.24,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff20de9a0>,CCCn1c(SCc2cccc(Cl)c2)nnc1-c1cccc(C(F)(F)F)c1,0.44450899168831814,2.173110577222637,6.319600000000005,30.71,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff20d0d60>,COc1cccc(CN2CCCN(C(=O)c3ncoc3-c3ccccc3C)CC2)c1,0.642012701875338,2.2757116985206824,4.006720000000003,58.81,0.96,0.999,0.988
<rdkit.Chem.rdchem.Mol object at 0x148ff20cebe0>,COc1cccc(C(=O)C=Cc2ccc(F)cc2)c1OC,0.6202049780201574,1.8677974665860173,3.7390000000000025,35.53,0.96,0.999,0.988
